# time(ns)  Fourier    CSA-BTE   RTA-BTE
  1.203001    -0.000038     0.007425     0.001199   
  1.203501    -0.000038     0.007383     0.001201   
  1.204001    -0.000038     0.007341     0.001202   
  1.204501    -0.000038     0.007299     0.001204   
  1.205001    -0.000038     0.007256     0.001205   
  1.205501    -0.000038     0.007214     0.001207   
  1.206001    -0.000038     0.007172     0.001208   
  1.206501    -0.000038     0.007130     0.001210   
  1.207001    -0.000037     0.007088     0.001211   
  1.207501    -0.000037     0.007046     0.001213   
  1.208001    -0.000037     0.007004     0.001214   
  1.208501    -0.000037     0.006963     0.001215   
  1.209001    -0.000037     0.006921     0.001217   
  1.209501    -0.000037     0.006879     0.001218   
  1.210001    -0.000037     0.006837     0.001220   
  1.210501    -0.000037     0.006795     0.001221   
  1.211001    -0.000037     0.006753     0.001223   
  1.211501    -0.000037     0.006711     0.001224   
  1.212001    -0.000037     0.006669     0.001225   
  1.212501    -0.000037     0.006627     0.001227   
  1.213001    -0.000036     0.006585     0.001228   
  1.213501    -0.000036     0.006543     0.001230   
  1.214001    -0.000036     0.006502     0.001231   
  1.214501    -0.000036     0.006460     0.001232   
  1.215001    -0.000036     0.006418     0.001234   
  1.215501    -0.000036     0.006376     0.001235   
  1.216001    -0.000036     0.006335     0.001237   
  1.216501    -0.000036     0.006293     0.001238   
  1.217001    -0.000036     0.006251     0.001239   
  1.217501    -0.000036     0.006209     0.001241   
  1.218001    -0.000036     0.006168     0.001242   
  1.218501    -0.000036     0.006126     0.001243   
  1.219001    -0.000036     0.006085     0.001244   
  1.219501    -0.000035     0.006043     0.001246   
  1.220001    -0.000035     0.006001     0.001247   
  1.220501    -0.000035     0.005960     0.001248   
  1.221001    -0.000035     0.005918     0.001250   
  1.221501    -0.000035     0.005877     0.001251   
  1.222001    -0.000035     0.005835     0.001252   
  1.222501    -0.000035     0.005794     0.001253   
  1.223001    -0.000035     0.005752     0.001255   
  1.223501    -0.000035     0.005711     0.001256   
  1.224001    -0.000035     0.005670     0.001257   
  1.224501    -0.000035     0.005628     0.001258   
  1.225001    -0.000034     0.005587     0.001260   
  1.225501    -0.000034     0.005546     0.001261   
  1.226001    -0.000034     0.005505     0.001262   
  1.226501    -0.000034     0.005463     0.001263   
  1.227001    -0.000034     0.005422     0.001265   
  1.227501    -0.000034     0.005381     0.001266   
  1.228001    -0.000034     0.005340     0.001267   
  1.228501    -0.000034     0.005299     0.001268   
  1.229001    -0.000034     0.005258     0.001269   
  1.229501    -0.000033     0.005217     0.001270   
  1.230001    -0.000033     0.005176     0.001272   
  1.230501    -0.000033     0.005135     0.001273   
  1.231001    -0.000033     0.005094     0.001274   
  1.231501    -0.000033     0.005053     0.001275   
  1.232001    -0.000033     0.005012     0.001276   
  1.232501    -0.000033     0.004971     0.001277   
  1.233001    -0.000033     0.004931     0.001278   
  1.233501    -0.000033     0.004890     0.001280   
  1.234001    -0.000032     0.004849     0.001281   
  1.234501    -0.000032     0.004809     0.001282   
  1.235001    -0.000032     0.004768     0.001283   
  1.235501    -0.000032     0.004728     0.001284   
  1.236001    -0.000032     0.004687     0.001285   
  1.236501    -0.000032     0.004646     0.001286   
  1.237001    -0.000032     0.004606     0.001287   
  1.237501    -0.000031     0.004566     0.001288   
  1.238001    -0.000031     0.004525     0.001289   
  1.238501    -0.000031     0.004485     0.001290   
  1.239001    -0.000031     0.004445     0.001292   
  1.239501    -0.000031     0.004404     0.001293   
  1.240001    -0.000031     0.004364     0.001294   
  1.240501    -0.000031     0.004324     0.001295   
  1.241001    -0.000030     0.004284     0.001296   
  1.241501    -0.000030     0.004244     0.001297   
  1.242001    -0.000030     0.004204     0.001298   
  1.242501    -0.000030     0.004164     0.001299   
  1.243001    -0.000030     0.004124     0.001300   
  1.243501    -0.000029     0.004084     0.001301   
  1.244001    -0.000029     0.004045     0.001302   
  1.244501    -0.000029     0.004005     0.001303   
  1.245001    -0.000029     0.003965     0.001304   
  1.245501    -0.000029     0.003925     0.001305   
  1.246001    -0.000029     0.003886     0.001306   
  1.246501    -0.000028     0.003846     0.001306   
  1.247001    -0.000028     0.003807     0.001307   
  1.247501    -0.000028     0.003767     0.001308   
  1.248001    -0.000028     0.003728     0.001309   
  1.248501    -0.000027     0.003688     0.001310   
  1.249001    -0.000027     0.003649     0.001311   
  1.249501    -0.000027     0.003610     0.001312   
  1.250001    -0.000027     0.003571     0.001313   
  1.250501    -0.000027     0.003532     0.001314   
  1.251001    -0.000026     0.003493     0.001315   
  1.251501    -0.000026     0.003453     0.001316   
  1.252001    -0.000026     0.003415     0.001316   
  1.252501    -0.000026     0.003376     0.001317   
  1.253001    -0.000025     0.003337     0.001318   
  1.253501    -0.000025     0.003298     0.001319   
  1.254001    -0.000025     0.003259     0.001320   
  1.254501    -0.000025     0.003220     0.001321   
  1.255001    -0.000024     0.003182     0.001322   
  1.255501    -0.000024     0.003143     0.001322   
  1.256001    -0.000024     0.003105     0.001323   
  1.256501    -0.000024     0.003066     0.001324   
  1.257001    -0.000023     0.003028     0.001325   
  1.257501    -0.000023     0.002989     0.001326   
  1.258001    -0.000023     0.002951     0.001327   
  1.258501    -0.000023     0.002913     0.001327   
  1.259001    -0.000022     0.002875     0.001328   
  1.259501    -0.000022     0.002837     0.001329   
  1.260001    -0.000022     0.002799     0.001330   
  1.260501    -0.000021     0.002761     0.001330   
  1.261001    -0.000021     0.002723     0.001331   
  1.261501    -0.000021     0.002685     0.001332   
  1.262001    -0.000021     0.002647     0.001333   
  1.262501    -0.000020     0.002609     0.001333   
  1.263001    -0.000020     0.002572     0.001334   
  1.263501    -0.000020     0.002534     0.001335   
  1.264001    -0.000019     0.002497     0.001336   
  1.264501    -0.000019     0.002459     0.001336   
  1.265001    -0.000019     0.002422     0.001337   
  1.265501    -0.000018     0.002384     0.001338   
  1.266001    -0.000018     0.002347     0.001338   
  1.266501    -0.000018     0.002310     0.001339   
  1.267001    -0.000017     0.002273     0.001340   
  1.267501    -0.000017     0.002236     0.001340   
  1.268001    -0.000017     0.002199     0.001341   
  1.268501    -0.000016     0.002162     0.001342   
  1.269001    -0.000016     0.002125     0.001342   
  1.269501    -0.000016     0.002088     0.001343   
  1.270001    -0.000015     0.002051     0.001343   
  1.270501    -0.000015     0.002014     0.001344   
  1.271001    -0.000015     0.001978     0.001345   
  1.271501    -0.000014     0.001941     0.001345   
  1.272001    -0.000014     0.001905     0.001346   
  1.272501    -0.000014     0.001868     0.001346   
  1.273001    -0.000013     0.001832     0.001347   
  1.273501    -0.000013     0.001796     0.001348   
  1.274001    -0.000013     0.001760     0.001348   
  1.274501    -0.000012     0.001724     0.001349   
  1.275001    -0.000012     0.001688     0.001349   
  1.275501    -0.000012     0.001652     0.001350   
  1.276001    -0.000011     0.001616     0.001350   
  1.276501    -0.000011     0.001580     0.001351   
  1.277001    -0.000010     0.001544     0.001351   
  1.277501    -0.000010     0.001508     0.001352   
  1.278001    -0.000010     0.001473     0.001352   
  1.278501    -0.000009     0.001437     0.001353   
  1.279001    -0.000009     0.001402     0.001353   
  1.279501    -0.000009     0.001366     0.001354   
  1.280001    -0.000008     0.001331     0.001354   
  1.280501    -0.000008     0.001296     0.001355   
  1.281001    -0.000007     0.001261     0.001355   
  1.281501    -0.000007     0.001225     0.001356   
  1.282001    -0.000007     0.001190     0.001356   
  1.282501    -0.000006     0.001156     0.001356   
  1.283001    -0.000006     0.001121     0.001357   
  1.283501    -0.000005     0.001086     0.001357   
  1.284001    -0.000005     0.001051     0.001358   
  1.284501    -0.000005     0.001016     0.001358   
  1.285001    -0.000004     0.000982     0.001358   
  1.285501    -0.000004     0.000947     0.001359   
  1.286001    -0.000003     0.000913     0.001359   
  1.286501    -0.000003     0.000879     0.001359   
  1.287001    -0.000003     0.000844     0.001360   
  1.287501    -0.000002     0.000810     0.001360   
  1.288001    -0.000002     0.000776     0.001360   
  1.288501    -0.000001     0.000742     0.001361   
  1.289001    -0.000001     0.000708     0.001361   
  1.289501    -0.000001     0.000674     0.001361   
  1.290001    -0.000000     0.000641     0.001362   
  1.290501     0.000000     0.000607     0.001362   
  1.291001     0.000001     0.000573     0.001362   
  1.291501     0.000001     0.000540     0.001362   
  1.292001     0.000002     0.000506     0.001363   
  1.292501     0.000002     0.000473     0.001363   
  1.293001     0.000002     0.000439     0.001363   
  1.293501     0.000003     0.000406     0.001363   
  1.294001     0.000003     0.000373     0.001364   
  1.294501     0.000004     0.000340     0.001364   
  1.295001     0.000004     0.000307     0.001364   
  1.295501     0.000004     0.000274     0.001364   
  1.296001     0.000005     0.000241     0.001364   
  1.296501     0.000005     0.000209     0.001365   
  1.297001     0.000006     0.000176     0.001365   
  1.297501     0.000006     0.000143     0.001365   
  1.298001     0.000006     0.000111     0.001365   
  1.298501     0.000007     0.000078     0.001365   
  1.299001     0.000007     0.000046     0.001365   
  1.299501     0.000008     0.000014     0.001365   
  1.300001     0.000008    -0.000018     0.001365   
  1.300501     0.000008    -0.000050     0.001365   
  1.301001     0.000009    -0.000082     0.001365   
  1.301501     0.000009    -0.000114     0.001366   
  1.302001     0.000009    -0.000146     0.001366   
  1.302501     0.000010    -0.000178     0.001366   
  1.303001     0.000010    -0.000210     0.001366   
  1.303501     0.000011    -0.000241     0.001366   
  1.304001     0.000011    -0.000273     0.001366   
  1.304501     0.000011    -0.000304     0.001366   
  1.305001     0.000012    -0.000335     0.001366   
  1.305501     0.000012    -0.000367     0.001366   
  1.306001     0.000012    -0.000398     0.001366   
  1.306501     0.000013    -0.000429     0.001366   
  1.307001     0.000013    -0.000460     0.001365   
  1.307501     0.000014    -0.000491     0.001365   
  1.308001     0.000014    -0.000521     0.001365   
  1.308501     0.000014    -0.000552     0.001365   
  1.309001     0.000015    -0.000583     0.001365   
  1.309501     0.000015    -0.000613     0.001365   
  1.310001     0.000015    -0.000644     0.001365   
  1.310501     0.000016    -0.000674     0.001365   
  1.311001     0.000016    -0.000705     0.001365   
  1.311501     0.000016    -0.000735     0.001364   
  1.312001     0.000017    -0.000765     0.001364   
  1.312501     0.000017    -0.000795     0.001364   
  1.313001     0.000017    -0.000825     0.001364   
  1.313501     0.000018    -0.000855     0.001364   
  1.314001     0.000018    -0.000884     0.001363   
  1.314501     0.000018    -0.000914     0.001363   
  1.315001     0.000019    -0.000944     0.001363   
  1.315501     0.000019    -0.000973     0.001363   
  1.316001     0.000019    -0.001003     0.001362   
  1.316501     0.000020    -0.001032     0.001362   
  1.317001     0.000020    -0.001061     0.001362   
  1.317501     0.000020    -0.001090     0.001362   
  1.318001     0.000021    -0.001119     0.001361   
  1.318501     0.000021    -0.001148     0.001361   
  1.319001     0.000021    -0.001177     0.001361   
  1.319501     0.000021    -0.001206     0.001360   
  1.320001     0.000022    -0.001235     0.001360   
  1.320501     0.000022    -0.001263     0.001359   
  1.321001     0.000022    -0.001292     0.001359   
  1.321501     0.000023    -0.001320     0.001359   
  1.322001     0.000023    -0.001349     0.001358   
  1.322501     0.000023    -0.001377     0.001358   
  1.323001     0.000024    -0.001405     0.001357   
  1.323501     0.000024    -0.001433     0.001357   
  1.324001     0.000024    -0.001461     0.001356   
  1.324501     0.000024    -0.001489     0.001356   
  1.325001     0.000025    -0.001517     0.001355   
  1.325501     0.000025    -0.001545     0.001355   
  1.326001     0.000025    -0.001572     0.001354   
  1.326501     0.000026    -0.001600     0.001354   
  1.327001     0.000026    -0.001627     0.001353   
  1.327501     0.000026    -0.001655     0.001353   
  1.328001     0.000026    -0.001682     0.001352   
  1.328501     0.000027    -0.001709     0.001352   
  1.329001     0.000027    -0.001736     0.001351   
  1.329501     0.000027    -0.001763     0.001350   
  1.330001     0.000027    -0.001790     0.001350   
  1.330501     0.000028    -0.001817     0.001349   
  1.331001     0.000028    -0.001844     0.001348   
  1.331501     0.000028    -0.001871     0.001348   
  1.332001     0.000028    -0.001897     0.001347   
  1.332501     0.000029    -0.001924     0.001346   
  1.333001     0.000029    -0.001950     0.001346   
  1.333501     0.000029    -0.001976     0.001345   
  1.334001     0.000029    -0.002002     0.001344   
  1.334501     0.000030    -0.002029     0.001343   
  1.335001     0.000030    -0.002055     0.001342   
  1.335501     0.000030    -0.002081     0.001342   
  1.336001     0.000030    -0.002106     0.001341   
  1.336501     0.000031    -0.002132     0.001340   
  1.337001     0.000031    -0.002158     0.001339   
  1.337501     0.000031    -0.002183     0.001338   
  1.338001     0.000031    -0.002209     0.001337   
  1.338501     0.000032    -0.002234     0.001337   
  1.339001     0.000032    -0.002259     0.001336   
  1.339501     0.000032    -0.002285     0.001335   
  1.340001     0.000032    -0.002310     0.001334   
  1.340501     0.000033    -0.002335     0.001333   
  1.341001     0.000033    -0.002360     0.001332   
  1.341501     0.000033    -0.002385     0.001331   
  1.342001     0.000033    -0.002409     0.001330   
  1.342501     0.000033    -0.002434     0.001329   
  1.343001     0.000034    -0.002458     0.001328   
  1.343501     0.000034    -0.002483     0.001327   
  1.344001     0.000034    -0.002507     0.001326   
  1.344501     0.000034    -0.002532     0.001325   
  1.345001     0.000035    -0.002556     0.001324   
  1.345501     0.000035    -0.002580     0.001323   
  1.346001     0.000035    -0.002604     0.001321   
  1.346501     0.000035    -0.002628     0.001320   
  1.347001     0.000035    -0.002652     0.001319   
  1.347501     0.000036    -0.002675     0.001318   
  1.348001     0.000036    -0.002699     0.001317   
  1.348501     0.000036    -0.002723     0.001316   
  1.349001     0.000036    -0.002746     0.001314   
  1.349501     0.000036    -0.002769     0.001313   
  1.350001     0.000037    -0.002793     0.001312   
  1.350501     0.000037    -0.002816     0.001311   
  1.351001     0.000037    -0.002839     0.001309   
  1.351501     0.000037    -0.002862     0.001308   
  1.352001     0.000037    -0.002885     0.001307   
  1.352501     0.000038    -0.002908     0.001305   
  1.353001     0.000038    -0.002930     0.001304   
  1.353501     0.000038    -0.002953     0.001303   
  1.354001     0.000038    -0.002975     0.001301   
  1.354501     0.000038    -0.002998     0.001300   
  1.355001     0.000039    -0.003020     0.001299   
  1.355501     0.000039    -0.003042     0.001297   
  1.356001     0.000039    -0.003065     0.001296   
  1.356501     0.000039    -0.003087     0.001294   
  1.357001     0.000039    -0.003109     0.001293   
  1.357501     0.000040    -0.003131     0.001291   
  1.358001     0.000040    -0.003152     0.001290   
  1.358501     0.000040    -0.003174     0.001288   
  1.359001     0.000040    -0.003196     0.001287   
  1.359501     0.000040    -0.003217     0.001285   
  1.360001     0.000040    -0.003239     0.001284   
  1.360501     0.000041    -0.003260     0.001282   
  1.361001     0.000041    -0.003281     0.001280   
  1.361501     0.000041    -0.003302     0.001279   
  1.362001     0.000041    -0.003323     0.001277   
  1.362501     0.000041    -0.003344     0.001275   
  1.363001     0.000041    -0.003365     0.001274   
  1.363501     0.000042    -0.003386     0.001272   
  1.364001     0.000042    -0.003407     0.001270   
  1.364501     0.000042    -0.003427     0.001269   
  1.365001     0.000042    -0.003448     0.001267   
  1.365501     0.000042    -0.003468     0.001265   
  1.366001     0.000042    -0.003489     0.001263   
  1.366501     0.000042    -0.003509     0.001261   
  1.367001     0.000043    -0.003529     0.001260   
  1.367501     0.000043    -0.003549     0.001258   
  1.368001     0.000043    -0.003569     0.001256   
  1.368501     0.000043    -0.003589     0.001254   
  1.369001     0.000043    -0.003609     0.001252   
  1.369501     0.000043    -0.003628     0.001250   
  1.370001     0.000043    -0.003648     0.001248   
  1.370501     0.000043    -0.003667     0.001246   
  1.371001     0.000043    -0.003687     0.001244   
  1.371501     0.000044    -0.003706     0.001242   
  1.372001     0.000044    -0.003725     0.001240   
  1.372501     0.000044    -0.003744     0.001238   
  1.373001     0.000044    -0.003763     0.001236   
  1.373501     0.000044    -0.003782     0.001234   
  1.374001     0.000044    -0.003801     0.001232   
  1.374501     0.000044    -0.003820     0.001230   
  1.375001     0.000044    -0.003839     0.001228   
  1.375501     0.000044    -0.003857     0.001226   
  1.376001     0.000044    -0.003876     0.001224   
  1.376501     0.000045    -0.003894     0.001222   
  1.377001     0.000045    -0.003912     0.001219   
  1.377501     0.000045    -0.003931     0.001217   
  1.378001     0.000045    -0.003949     0.001215   
  1.378501     0.000045    -0.003967     0.001213   
  1.379001     0.000045    -0.003985     0.001211   
  1.379501     0.000045    -0.004003     0.001208   
  1.380001     0.000045    -0.004020     0.001206   
  1.380501     0.000045    -0.004038     0.001204   
  1.381001     0.000045    -0.004056     0.001201   
  1.381501     0.000045    -0.004073     0.001199   
  1.382001     0.000045    -0.004090     0.001197   
  1.382501     0.000045    -0.004108     0.001194   
  1.383001     0.000045    -0.004125     0.001192   
  1.383501     0.000045    -0.004142     0.001190   
  1.384001     0.000045    -0.004159     0.001187   
  1.384501     0.000045    -0.004176     0.001185   
  1.385001     0.000045    -0.004193     0.001182   
  1.385501     0.000045    -0.004210     0.001180   
  1.386001     0.000045    -0.004226     0.001177   
  1.386501     0.000045    -0.004243     0.001175   
  1.387001     0.000045    -0.004259     0.001172   
  1.387501     0.000045    -0.004276     0.001170   
  1.388001     0.000045    -0.004292     0.001167   
  1.388501     0.000045    -0.004308     0.001165   
  1.389001     0.000045    -0.004324     0.001162   
  1.389501     0.000045    -0.004340     0.001159   
  1.390001     0.000045    -0.004356     0.001157   
  1.390501     0.000045    -0.004372     0.001154   
  1.391001     0.000045    -0.004388     0.001151   
  1.391501     0.000045    -0.004403     0.001149   
  1.392001     0.000045    -0.004419     0.001146   
  1.392501     0.000045    -0.004434     0.001143   
  1.393001     0.000045    -0.004450     0.001140   
  1.393501     0.000045    -0.004465     0.001138   
  1.394001     0.000045    -0.004480     0.001135   
  1.394501     0.000045    -0.004495     0.001132   
  1.395001     0.000045    -0.004510     0.001129   
  1.395501     0.000045    -0.004525     0.001126   
  1.396001     0.000045    -0.004540     0.001124   
  1.396501     0.000045    -0.004555     0.001121   
  1.397001     0.000045    -0.004570     0.001118   
  1.397501     0.000044    -0.004584     0.001115   
  1.398001     0.000044    -0.004599     0.001112   
  1.398501     0.000044    -0.004613     0.001109   
  1.399001     0.000044    -0.004627     0.001106   
  1.399501     0.000044    -0.004641     0.001103   
  1.400001     0.000044    -0.004656     0.001100   
  1.400501     0.000044    -0.004670     0.001097   
  1.401001     0.000044    -0.004684     0.001094   
  1.401501     0.000044    -0.004697     0.001091   
  1.402001     0.000044    -0.004711     0.001088   
  1.402501     0.000044    -0.004725     0.001085   
  1.403001     0.000043    -0.004738     0.001082   
  1.403501     0.000043    -0.004752     0.001079   
  1.404001     0.000043    -0.004765     0.001076   
  1.404501     0.000043    -0.004779     0.001072   
  1.405001     0.000043    -0.004792     0.001069   
  1.405501     0.000043    -0.004805     0.001066   
  1.406001     0.000043    -0.004818     0.001063   
  1.406501     0.000043    -0.004831     0.001060   
  1.407001     0.000042    -0.004844     0.001056   
  1.407501     0.000042    -0.004857     0.001053   
  1.408001     0.000042    -0.004869     0.001050   
  1.408501     0.000042    -0.004882     0.001047   
  1.409001     0.000042    -0.004894     0.001043   
  1.409501     0.000042    -0.004907     0.001040   
  1.410001     0.000042    -0.004919     0.001037   
  1.410501     0.000041    -0.004931     0.001033   
  1.411001     0.000041    -0.004943     0.001030   
  1.411501     0.000041    -0.004955     0.001027   
  1.412001     0.000041    -0.004967     0.001023   
  1.412501     0.000041    -0.004979     0.001020   
  1.413001     0.000041    -0.004991     0.001016   
  1.413501     0.000040    -0.005003     0.001013   
  1.414001     0.000040    -0.005014     0.001009   
  1.414501     0.000040    -0.005026     0.001006   
  1.415001     0.000040    -0.005037     0.001002   
  1.415501     0.000040    -0.005049     0.000999   
  1.416001     0.000039    -0.005060     0.000995   
  1.416501     0.000039    -0.005071     0.000992   
  1.417001     0.000039    -0.005082     0.000988   
  1.417501     0.000039    -0.005093     0.000985   
  1.418001     0.000039    -0.005104     0.000981   
  1.418501     0.000038    -0.005115     0.000977   
  1.419001     0.000038    -0.005126     0.000974   
  1.419501     0.000038    -0.005136     0.000970   
  1.420001     0.000038    -0.005147     0.000967   
  1.420501     0.000038    -0.005157     0.000963   
  1.421001     0.000037    -0.005168     0.000959   
  1.421501     0.000037    -0.005178     0.000955   
  1.422001     0.000037    -0.005188     0.000952   
  1.422501     0.000037    -0.005198     0.000948   
  1.423001     0.000036    -0.005208     0.000944   
  1.423501     0.000036    -0.005218     0.000940   
  1.424001     0.000036    -0.005228     0.000937   
  1.424501     0.000036    -0.005238     0.000933   
  1.425001     0.000036    -0.005247     0.000929   
  1.425501     0.000035    -0.005257     0.000925   
  1.426001     0.000035    -0.005266     0.000921   
  1.426501     0.000035    -0.005276     0.000918   
  1.427001     0.000035    -0.005285     0.000914   
  1.427501     0.000034    -0.005294     0.000910   
  1.428001     0.000034    -0.005303     0.000906   
  1.428501     0.000034    -0.005312     0.000902   
  1.429001     0.000034    -0.005321     0.000898   
  1.429501     0.000033    -0.005330     0.000894   
  1.430001     0.000033    -0.005339     0.000890   
  1.430501     0.000033    -0.005348     0.000886   
  1.431001     0.000033    -0.005356     0.000882   
  1.431501     0.000032    -0.005365     0.000878   
  1.432001     0.000032    -0.005373     0.000874   
  1.432501     0.000032    -0.005382     0.000870   
  1.433001     0.000032    -0.005390     0.000866   
  1.433501     0.000031    -0.005398     0.000862   
  1.434001     0.000031    -0.005406     0.000858   
  1.434501     0.000031    -0.005414     0.000854   
  1.435001     0.000030    -0.005422     0.000850   
  1.435501     0.000030    -0.005430     0.000846   
  1.436001     0.000030    -0.005437     0.000842   
  1.436501     0.000030    -0.005445     0.000838   
  1.437001     0.000029    -0.005453     0.000833   
  1.437501     0.000029    -0.005460     0.000829   
  1.438001     0.000029    -0.005467     0.000825   
  1.438501     0.000029    -0.005475     0.000821   
  1.439001     0.000028    -0.005482     0.000817   
  1.439501     0.000028    -0.005489     0.000813   
  1.440001     0.000028    -0.005496     0.000808   
  1.440501     0.000028    -0.005503     0.000804   
  1.441001     0.000027    -0.005510     0.000800   
  1.441501     0.000027    -0.005517     0.000796   
  1.442001     0.000027    -0.005523     0.000791   
  1.442501     0.000026    -0.005530     0.000787   
  1.443001     0.000026    -0.005536     0.000783   
  1.443501     0.000026    -0.005543     0.000779   
  1.444001     0.000026    -0.005549     0.000774   
  1.444501     0.000025    -0.005555     0.000770   
  1.445001     0.000025    -0.005562     0.000766   
  1.445501     0.000025    -0.005568     0.000761   
  1.446001     0.000025    -0.005574     0.000757   
  1.446501     0.000024    -0.005580     0.000753   
  1.447001     0.000024    -0.005585     0.000748   
  1.447501     0.000024    -0.005591     0.000744   
  1.448001     0.000023    -0.005597     0.000739   
  1.448501     0.000023    -0.005602     0.000735   
  1.449001     0.000023    -0.005608     0.000731   
  1.449501     0.000023    -0.005613     0.000726   
  1.450001     0.000022    -0.005618     0.000722   
  1.450501     0.000022    -0.005624     0.000717   
  1.451001     0.000022    -0.005629     0.000713   
  1.451501     0.000022    -0.005634     0.000708   
  1.452001     0.000021    -0.005639     0.000704   
  1.452501     0.000021    -0.005644     0.000699   
  1.453001     0.000021    -0.005648     0.000695   
  1.453501     0.000020    -0.005653     0.000690   
  1.454001     0.000020    -0.005658     0.000686   
  1.454501     0.000020    -0.005662     0.000681   
  1.455001     0.000020    -0.005667     0.000677   
  1.455501     0.000019    -0.005671     0.000672   
  1.456001     0.000019    -0.005675     0.000668   
  1.456501     0.000019    -0.005680     0.000663   
  1.457001     0.000019    -0.005684     0.000659   
  1.457501     0.000018    -0.005688     0.000654   
  1.458001     0.000018    -0.005692     0.000650   
  1.458501     0.000018    -0.005695     0.000645   
  1.459001     0.000017    -0.005699     0.000640   
  1.459501     0.000017    -0.005703     0.000636   
  1.460001     0.000017    -0.005706     0.000631   
  1.460501     0.000017    -0.005710     0.000627   
  1.461001     0.000016    -0.005713     0.000622   
  1.461501     0.000016    -0.005717     0.000617   
  1.462001     0.000016    -0.005720     0.000613   
  1.462501     0.000016    -0.005723     0.000608   
  1.463001     0.000015    -0.005726     0.000603   
  1.463501     0.000015    -0.005729     0.000599   
  1.464001     0.000015    -0.005732     0.000594   
  1.464501     0.000015    -0.005735     0.000590   
  1.465001     0.000014    -0.005737     0.000585   
  1.465501     0.000014    -0.005740     0.000580   
  1.466001     0.000014    -0.005743     0.000576   
  1.466501     0.000013    -0.005745     0.000571   
  1.467001     0.000013    -0.005748     0.000566   
  1.467501     0.000013    -0.005750     0.000561   
  1.468001     0.000013    -0.005752     0.000557   
  1.468501     0.000012    -0.005754     0.000552   
  1.469001     0.000012    -0.005756     0.000547   
  1.469501     0.000012    -0.005758     0.000543   
  1.470001     0.000012    -0.005760     0.000538   
  1.470501     0.000011    -0.005762     0.000533   
  1.471001     0.000011    -0.005764     0.000528   
  1.471501     0.000011    -0.005765     0.000524   
  1.472001     0.000010    -0.005767     0.000519   
  1.472501     0.000010    -0.005768     0.000514   
  1.473001     0.000010    -0.005770     0.000509   
  1.473501     0.000010    -0.005771     0.000505   
  1.474001     0.000009    -0.005772     0.000500   
  1.474501     0.000009    -0.005773     0.000495   
  1.475001     0.000009    -0.005774     0.000490   
  1.475501     0.000009    -0.005775     0.000486   
  1.476001     0.000008    -0.005776     0.000481   
  1.476501     0.000008    -0.005777     0.000476   
  1.477001     0.000008    -0.005778     0.000471   
  1.477501     0.000008    -0.005778     0.000467   
  1.478001     0.000007    -0.005779     0.000462   
  1.478501     0.000007    -0.005779     0.000457   
  1.479001     0.000007    -0.005780     0.000452   
  1.479501     0.000006    -0.005780     0.000448   
  1.480001     0.000006    -0.005780     0.000443   
  1.480501     0.000006    -0.005780     0.000438   
  1.481001     0.000006    -0.005780     0.000433   
  1.481501     0.000005    -0.005780     0.000428   
  1.482001     0.000005    -0.005780     0.000424   
  1.482501     0.000005    -0.005780     0.000419   
  1.483001     0.000005    -0.005779     0.000414   
  1.483501     0.000004    -0.005779     0.000409   
  1.484001     0.000004    -0.005779     0.000404   
  1.484501     0.000004    -0.005778     0.000400   
  1.485001     0.000003    -0.005777     0.000395   
  1.485501     0.000003    -0.005777     0.000390   
  1.486001     0.000003    -0.005776     0.000385   
  1.486501     0.000003    -0.005775     0.000380   
  1.487001     0.000002    -0.005774     0.000376   
  1.487501     0.000002    -0.005773     0.000371   
  1.488001     0.000002    -0.005772     0.000366   
  1.488501     0.000002    -0.005771     0.000361   
  1.489001     0.000001    -0.005769     0.000356   
  1.489501     0.000001    -0.005768     0.000352   
  1.490001     0.000001    -0.005766     0.000347   
  1.490501     0.000000    -0.005765     0.000342   
  1.491001     0.000000    -0.005763     0.000337   
  1.491501    -0.000000    -0.005762     0.000332   
  1.492001    -0.000000    -0.005760     0.000328   
  1.492501    -0.000001    -0.005758     0.000323   
  1.493001    -0.000001    -0.005756     0.000318   
  1.493501    -0.000001    -0.005754     0.000313   
  1.494001    -0.000002    -0.005752     0.000309   
  1.494501    -0.000002    -0.005750     0.000304   
  1.495001    -0.000002    -0.005747     0.000299   
  1.495501    -0.000002    -0.005745     0.000294   
  1.496001    -0.000003    -0.005743     0.000289   
  1.496501    -0.000003    -0.005740     0.000285   
  1.497001    -0.000003    -0.005737     0.000280   
  1.497501    -0.000003    -0.005735     0.000275   
  1.498001    -0.000004    -0.005732     0.000270   
  1.498501    -0.000004    -0.005729     0.000266   
  1.499001    -0.000004    -0.005726     0.000261   
  1.499501    -0.000004    -0.005723     0.000256   
  1.500001    -0.000005    -0.005720     0.000251   
  1.500501    -0.000005    -0.005717     0.000247   
  1.501001    -0.000005    -0.005714     0.000242   
  1.501501    -0.000006    -0.005710     0.000237   
  1.502001    -0.000006    -0.005707     0.000232   
  1.502501    -0.000006    -0.005703     0.000228   
  1.503001    -0.000006    -0.005700     0.000223   
  1.503501    -0.000007    -0.005696     0.000218   
  1.504001    -0.000007    -0.005692     0.000213   
  1.504501    -0.000007    -0.005689     0.000209   
  1.505001    -0.000007    -0.005685     0.000204   
  1.505501    -0.000008    -0.005681     0.000199   
  1.506001    -0.000008    -0.005677     0.000195   
